Movie,Summary,Genre,Emotion,4Emotion,PN,CS,Instrument
박쥐,"Various scenes of people in a brightly lit indoor space, including a person with blisters lying on a couch, a person sitting in a comfortable chair, and a person cleaning up blood. A large wall-mounted TV is playing a video of a morning scene in a rainy alleyway. One person tries to feed another person, but they suddenly start bleeding and vomiting. The others are unsure of what to do.",스릴러,-2,C,0,0,키보드
박쥐,상현 hears various sounds in the alley but tries to ignore them. He blocks his ears but hears a car approaching. He turns to see Taehoo's face illuminated by the headlights and speaks to him.,스릴러,-2,C,0,0,키보드
박쥐,"A group of people witness a terrifying event involving a couple and a woman named Rayaesa. They are frozen in fear as Rayaesa's eyes blink rapidly and she cries. One person, Taehoo, tries to break the tension with a forced laugh, but it comes out hysterical. Another person, Evelyn, screams and cries like a horror movie protagonist. The situation escalates when someone, Seungdae, violently attacks someone else, causing chaos and injury.",스릴러,-4,D,0,1,키보드
조용한세상,"A scene where Minhee and Jung-ho are staring at each other, both saying ""monster"" hesitantly. Minhee falls off her chair and trembles, while a middle-aged man enters the room and collapses at the sight of her. A broken frame of a family photo with Minhee's father's face torn out is seen under flickering fluorescent light.",스릴러,-2,C,0,0,키보드
조용한세상,"A young girl with a strange expression witnesses someone searching for something and hears exaggerated sounds of a mailbox opening and hurried breathing. She sees a shiny key being held by someone, the back of someone opening a front door, and a creepy laugh coming from a clown doll in her hand. When someone enters the room and offers their hand, the girl sees a grotesque clown in her hallucination. The clown holds the girl and tells her to hide while laughing eerily.",스릴러,-2,C,0,0,키보드
조용한세상,"A woman carrying a lot of laundry separates it and complains as she opens the door to a washing machine, causing water and a doll to fall out. Something is visible in the dark drum after the water drains. The woman is shocked.",스릴러,-1,C,0,0,키보드
조용한세상,"A man named Jung-ho is tossing and turning in his sleep, with cold sweat on his forehead. Suddenly, a black shadow passes over his face and a large feather falls from the sky. When he wakes up, he notices that the eagle in a picture on the wall is missing. He turns his head and sees a large black object in the corner, which slowly begins to move and reveals itself to be an eagle with huge wings. Jung-ho is terrified as the eagle with fierce eyes runs towards him with its talons outstretched.",스릴러,-1,C,0,0,키보드
조용한세상,"A woman is taking a shower and singing happily while shampooing her hair. The water suddenly stops and she hits the showerhead, but nothing happens. Suddenly, the showerhead starts making noise and black moss and hair come out. On the rooftop, people scream as they hear something coming from the water tank. Inside, a doll is floating.",스릴러,-2,C,0,0,키보드
조용한세상,A photographer named Jung-ho is exploring a run-down neighborhood with a camera. He is drawn to a small child who is eating from a discarded food container. Jung-ho is disturbed by the child's behavior and decides to help him. They climb a hill and see a row of old apartments in the distance.,스릴러,-1,C,0,0,키보드
조용한세상,"A police officer searches for a missing child while onlookers watch indifferently. Some comment on the officer's recent arrest, while others worry about property values. The officer becomes angry at the lack of concern for a dead person and the focus on trivial matters. The scene ends with the officer's outburst leaving everyone stunned.",드라마,-2,C,0,0,관악기
조용한세상,"Observing a couple at a nearby table, the protagonist reflects on the hidden complexities of life and wonders how much we miss. The detective accompanying him is unable to discern the couple's emotions, but the protagonist suggests that one can gain insight into a person's state by observing their behavior and tone. The scene highlights the limitations of perception and the potential for deeper understanding through careful observation.",드라마,-2,C,0,0,관악기
조용한세상,A man named Jung-ho visits his mother's hospital room and comforts his sleeping sister. He watches the stable heart monitor and smiles at his sister's resemblance to their mother. He encourages his sister to keep fighting and holds her hand as her heart monitor shows signs of improvement.,드라마,-2,C,0,0,피아노
조용한세상,"Su-yeon watches Cha-ryeok's show with Jung-ho. Cha-ryeok performs with a PT bottle and hits his head with a wooden block, but fakes fainting with exaggerated actions. The audience is shocked, but Su-yeon and Jung-ho find it funny.",코미디,3,A,1,1,관악기
조용한세상,"A girl takes a photo of a dying bird while a helpless mother bird watches. The boy with her tells her not to interfere, as death is inevitable. The girl becomes emotional and insists that they should at least return the bird to its mother. The boy argues that death is a natural part of life and there is nothing they can do. The girl runs away in tears, while the boy is left feeling guilty.",드라마,-2,C,0,0,피아노
조용한세상,"A person named Jung-ho stops while walking on a sidewalk and picks up a small camera that he had previously given to someone. He appears anxious and his hand trembles. Suddenly, raindrops start falling heavily from the cloudy sky.",스릴러,-1,C,0,0,키보드
